CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3125,2,§,§,1.0,1.0,1.0,191661,45412.176231103556,,146248.82376889646
3127,2,§,§,1.0,1.0,1.0,1443966,42794.948414257662,,1401171.0515857423
3129,2,§,§,1.0,1.0,1.0,1821440,43292.356222219685,,1778147.6437777802
3130,2,©§,©§,1.0,1.0,1.0,3034959,81879.05427044825,,2953079.9457295518
3131,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,157019,42158.683860726604,,114860.3161392734
3132,2,§,§,1.0,1.0,1.0,84,42266.758437707351,,42182.758437707351
3133,2,§,§,1.0,1.0,1.0,250346,43760.758976480982,,206585.24102351902
3134,2,§,§,1.0,1.0,1.0,256137,43363.827672664069,,212773.17232733592
3135,2,£§,§,0.5,0.5,0.5,3718976,42237.946811477377,,3676738.0531885228
3136,2,§,§,1.0,1.0,1.0,326315,43166.773436831281,,283148.22656316869
3137,2,¢§,©§,0.5,0.5,0.33333333333333326,175183,74173.502251762591,,101009.49774823741
3138,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1461073,61128.744557058009,,1399944.255442942
3140,2,§,§,1.0,1.0,1.0,115,42169.893587117767,,42054.893587117767
3141,2,§§,§,0.5,0.5,1.0,1023148,51485.859258929944,,971662.14074107003
3143,2,ª§,§,0.5,0.5,0.5,173162,58573.64020367137,,114588.35979632863
3144,2,§,§,1.0,1.0,1.0,697,43044.787193477256,,42347.787193477256
3146,2,§,§,1.0,1.0,1.0,200693,42250.184121306935,,158442.81587869307
3147,2,§,§,1.0,1.0,1.0,1672493,61733.169135520082,,1610759.83086448
3149,2,§,§,1.0,1.0,1.0,5,42174.145969170168,,42169.145969170168
3150,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3100500,8697.0884345195482,,3091802.9115654803
3151,2,§,§,1.0,1.0,1.0,601,2801.9359398968213,,2200.9359398968213
3152,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1136474,42478.685432658742,,1093995.3145673412
3153,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,542799,42281.099271281375,,500517.90072871861
3154,2,§,§,1.0,1.0,1.0,278244,62228.204434661107,,216015.79556533889
3155,2,§§,§,0.5,0.5,1.0,18222,42293.224755854397,,24071.224755854397
3156,2,©§§,§,0.33333333333333337,0.33333333333333337,0.5,1720879,860954.18314414728,,859924.81685585272
3157,2,ª§,§,0.5,0.5,0.5,337115,42175.475783031616,,294939.52421696839
3158,2,§,§,1.0,1.0,1.0,94025,42277.614554503532,,51747.385445496468
3159,2,©§,§,0.5,0.5,0.5,22351,24862.450804887401,,2511.4508048874013
3160,2,§,§,1.0,1.0,1.0,100117,42282.689003306652,,57834.310996693348
3161,2,§,§,1.0,1.0,1.0,241821,42539.210097180017,,199281.78990281999
3163,2,§©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,240605,42205.450996390355,,198399.54900360963
3164,2,§,§,1.0,1.0,1.0,346598,57010.468187972809,,289587.53181202721
3166,2,§,§,1.0,1.0,1.0,3675,42866.150879625529,,39191.150879625529
3167,2,§,§,1.0,1.0,1.0,86,42307.296604351905,,42221.296604351905
3168,2,§,§,1.0,1.0,1.0,2569568,62282.551509335113,,2507285.4484906648
3169,2,§,§,1.0,1.0,1.0,2078,42203.915665841225,,40125.915665841225
3170,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1466507,42176.974845929981,,1424330.02515407
3171,2,§,§,1.0,1.0,1.0,419,42258.685863107508,,41839.685863107508
3173,2,§,§,1.0,1.0,1.0,31,42199.811376696118,,42168.811376696118
3174,2,§,§,1.0,1.0,1.0,3104,42250.667689983828,,39146.667689983828
3175,2,ª§,§,0.5,0.5,0.5,1309199,43999.025352801742,,1265199.9746471983
3177,2,§,§,1.0,1.0,1.0,54,42214.662979685112,,42160.662979685112
3179,2,§,§,1.0,1.0,1.0,80292,50117.420349415093,,30174.579650584907
3180,2,§,§,1.0,1.0,1.0,5295,43939.921171268827,,38644.921171268827
3181,2,§,§,1.0,1.0,1.0,535751,61702.619684357538,,474048.38031564245
3182,2,ª§,§,0.5,0.5,0.5,84385,55953.659067671433,,28431.340932328567
3183,2,ª§,§,0.5,0.5,0.5,518772,57103.911790173392,,461668.08820982662
3185,2,£§,§,0.5,0.5,0.5,19018,42227.870449172675,,23209.870449172675
3187,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,250166,81018.571010660089,,169147.42898933991
3188,2,§,§,1.0,1.0,1.0,1383795,42310.240328672473,,1341484.7596713274
3189,2,§,§,1.0,1.0,1.0,429409,42432.849166698004,,386976.150833302
3190,2,§,§,1.0,1.0,1.0,14,42269.826076501369,,42255.826076501369
3191,2,©ªª§,©§,0.5,0.5,0.6666666666666666,3647236,77265.742602222017,,3569970.2573977779
3193,2,§,§,1.0,1.0,1.0,20811,43242.572826933836,,22431.572826933836
3194,2,©©§,©§,0.6666666666666667,0.6666666666666667,1.0,21631,82408.265785828495,,60777.265785828495
3195,2,§,§,1.0,1.0,1.0,516141,42265.794322657799,,473875.20567734219
3196,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3018384,8794.53961212986,,3009589.4603878702
3197,2,©§,©§,1.0,1.0,1.0,19,75589.557564429968,,75570.557564429968
3198,2,§,§,1.0,1.0,1.0,1319870,42936.337850771917,,1276933.6621492282
3199,2,§,§,1.0,1.0,1.0,1095620,44150.512307750309,,1051469.4876922497
3200,2,©§,©§,1.0,1.0,1.0,155269,78764.41864564034,,76504.58135435966
3201,2,ª§,§,0.5,0.5,0.5,599574,61291.17527562545,,538282.82472437457
3202,2,§,§,1.0,1.0,1.0,97278,44024.986946142286,,53253.013053857714
3203,2,§,§,1.0,1.0,1.0,169978,61270.865391196065,,108707.13460880393
3204,2,§,§,1.0,1.0,1.0,248472,45354.202391352876,,203117.79760864712
3205,2,§,§,1.0,1.0,1.0,18736,43399.400193457812,,24663.400193457812
3206,2,§,§,1.0,1.0,1.0,278692,42228.305660981881,,236463.69433901811
3207,2,§,,0.0,0.0,0.0,28,0,,28.0
3208,2,§,§,1.0,1.0,1.0,95639,42274.081480858003,,53364.918519141997
3209,2,§,§,1.0,1.0,1.0,7,42165.765119538817,,42158.765119538817
3210,2,§,§,1.0,1.0,1.0,107,42290.33845531421,,42183.33845531421
3211,2,ª§,§,0.5,0.5,0.5,1554486,12049.304372587882,,1542436.6956274121
3213,2,§,§,1.0,1.0,1.0,431902,29874.189817524679,,402027.81018247531
3214,2,£§,§,0.5,0.5,0.5,2594475,61314.24754612158,,2533160.7524538785
3215,2,§,§,1.0,1.0,1.0,2246817,59593.933844259067,,2187223.066155741
3216,2,§,§,1.0,1.0,1.0,148360,42169.416063049335,,106190.58393695066
3217,2,©§,©§,1.0,1.0,1.0,412478,7522.4124715303997,,404955.58752846962
3218,2,§,§,1.0,1.0,1.0,20652,42296.156390958044,,21644.156390958044
3219,2,§,§,1.0,1.0,1.0,1288794,42238.974394915771,,1246555.0256050841
3220,2,§,§,1.0,1.0,1.0,3204860,61896.174091891327,,3142963.8259081086
3221,2,§,§,1.0,1.0,1.0,14023,44119.228436659738,,30096.228436659738
3223,2,£§,§,0.5,0.5,0.5,1316339,61709.595162521684,,1254629.4048374784
3224,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,10936,82603.579174424493,,71667.579174424493
3225,2,§,§,1.0,1.0,1.0,1543808,43179.878147975011,,1500628.1218520249
3227,2,§,§,1.0,1.0,1.0,1843,43821.827655763766,,41978.827655763766
3228,2,©§,©§,1.0,1.0,1.0,1958854,66094.883043464535,,1892759.1169565355
3230,2,§,§,1.0,1.0,1.0,82670,42280.159334665666,,40389.840665334334
3232,2,§,§,1.0,1.0,1.0,1157,43675.378881967546,,42518.378881967546
3234,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3275087,49201.353892522631,,3225885.6461074771
3235,2,©§,©§,1.0,1.0,1.0,3992,82511.734371161874,,78519.734371161874
3236,2,§,§,1.0,1.0,1.0,11280,42240.101714393772,,30960.101714393772
3237,2,§,§,1.0,1.0,1.0,12000,42415.658300234551,,30415.658300234551
3238,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2408413,61924.305699669421,,2346488.6943003307
3240,2,§,§,1.0,1.0,1.0,155119,43216.713991937126,,111902.28600806287
3241,2,§,§,1.0,1.0,1.0,188561,42204.55941664234,,146356.44058335765
3243,2,§,§,1.0,1.0,1.0,24731,43632.462161893534,,18901.462161893534
3244,2,©§,©§,1.0,1.0,1.0,2336932,18453.125780735711,,2318478.8742192644
3245,2,§,§,1.0,1.0,1.0,368134,50117.275278812027,,318016.72472118796
3246,2,§,§,1.0,1.0,1.0,357834,61822.127638242506,,296011.8723617575
3247,2,§,§,1.0,1.0,1.0,36,42248.688080712804,,42212.688080712804
3248,2,§§,§,0.5,0.5,1.0,3332,58957.079941403048,,55625.079941403048
3249,2,¥¥©§§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2694305,50473.10928970173,,2643831.8907102984
3250,2,ªª©§,§,0.25,0.25,0.33333333333333326,2499416,43166.691834617057,,2456249.3081653831
3252,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,98892,62298.255402117124,,36593.744597882876
3255,2,§,§,1.0,1.0,1.0,533832,57637.904590846389,,476194.09540915361
3256,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1208000,66530.01325045155,,1141469.9867495485
3257,2,ª§,§,0.5,0.5,0.5,354362,45790.67450141826,,308571.32549858175
3259,2,§,§,1.0,1.0,1.0,428439,42234.468139308003,,386204.53186069202
3260,2,§,§,1.0,1.0,1.0,1702,43541.877659495069,,41839.877659495069
3261,2,§,§,1.0,1.0,1.0,84980,43472.890543128211,,41507.109456871789
3263,2,§,§,1.0,1.0,1.0,617370,43846.441301417479,,573523.55869858246
3264,2,ª§,§,0.5,0.5,0.5,2328599,42314.719383542171,,2286284.280616458
3265,2,§,§,1.0,1.0,1.0,331346,42224.805832682883,,289121.19416731712
3266,2,§,§,1.0,1.0,1.0,3135,42185.914821843988,,39050.914821843988
3267,2,§,§,1.0,1.0,1.0,353291,43660.738840274695,,309630.26115972531
3268,2,§,§,1.0,1.0,1.0,27,42154.33778724305,,42127.33778724305
3269,2,§,§,1.0,1.0,1.0,916,42196.532176605957,,41280.532176605957
3270,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,266188,42487.256687456618,,223700.74331254337
3271,2,¦§,§,0.5,0.5,0.5,3384699,50756.069500984071,,3333942.9304990158
3272,2,§,§,1.0,1.0,1.0,257338,42807.60582437527,,214530.39417562474
3274,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3483,67318.396420515375,,63835.396420515375
3275,2,§§,§,0.5,0.5,1.0,5396,42268.354214341089,,36872.354214341089
3277,2,§,§,1.0,1.0,1.0,83936,42995.714039685583,,40940.285960314417
3278,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,202206,42308.807756467184,,159897.1922435328
3279,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1110297,60564.812810677045,,1049732.1871893229
3280,2,§,§,1.0,1.0,1.0,75910,50996.681185387744,,24913.318814612256
3281,2,§,§,1.0,1.0,1.0,417,43691.016284056488,,43274.016284056488
3282,2,§§,§,0.5,0.5,1.0,2107,42226.365341665856,,40119.365341665856
3283,2,§,§,1.0,1.0,1.0,1200700,42242.570936950142,,1158457.4290630498
3284,2,§,§,1.0,1.0,1.0,3717,42475.094935232832,,38758.094935232832
3285,2,§,§,1.0,1.0,1.0,686208,51058.777448108915,,635149.22255189111
3286,2,§,§,1.0,1.0,1.0,627525,58799.889898371403,,568725.11010162858
3287,2,ª©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2406603,42206.88659089987,,2364396.1134091001
3288,2,ª§§,§,0.33333333333333337,0.33333333333333337,0.5,1550362,42245.248698498421,,1508116.7513015016
3290,2,§,§,1.0,1.0,1.0,2029,44000.095248499361,,41971.095248499361
3292,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,60406,42177.074581969588,,18228.925418030412
3293,2,§,,0.0,0.0,0.0,1,0,,1.0
3295,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,867860,43471.415658663696,,824388.58434133627
3296,2,©§,©§,1.0,1.0,1.0,595797,63713.453891535144,,532083.54610846483
3297,2,§,©§,0.5,0.5,0.5,21,66580.07469772661,,66559.07469772661
3298,2,§,§,1.0,1.0,1.0,72492,43553.652556777342,,28938.347443222658
3299,2,§,§,1.0,1.0,1.0,6406,42231.037824006307,,35825.037824006307
3300,2,§,§,1.0,1.0,1.0,26831,43854.33556006771,,17023.33556006771
3301,2,§,§,1.0,1.0,1.0,524960,59066.850031057133,,465893.14996894286
3302,2,©§,©§,1.0,1.0,1.0,79,82279.887369026823,,82200.887369026823
3303,2,ª§,§,0.5,0.5,0.5,1901109,58112.980592848777,,1842996.0194071513
3304,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2324352,42239.467030505351,,2282112.5329694948
3305,2,§,§,1.0,1.0,1.0,1754954,59086.277402651205,,1695867.7225973487
3306,2,§,§,1.0,1.0,1.0,56,43391.152325212599,,43335.152325212599
3307,2,ª§,§,0.5,0.5,0.5,1191383,62430.42681072816,,1128952.5731892718
3308,2,ª§,§,0.5,0.5,0.5,691126,59951.339453348664,,631174.66054665134
3309,2,§§,§,0.5,0.5,1.0,1292949,50117.390126372789,,1242831.6098736273
3310,2,§,§,1.0,1.0,1.0,630997,45641.357560907236,,585355.64243909274
3311,2,§,§,1.0,1.0,1.0,534497,58217.794103564738,,476279.20589643525
3312,2,§,§,1.0,1.0,1.0,8481,42203.123822132817,,33722.123822132817
3313,2,§,§,1.0,1.0,1.0,579403,62017.102528764663,,517385.89747123537
3316,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,11198,42286.330879904483,,31088.330879904483
3317,2,§,§,1.0,1.0,1.0,21032,42477.011076115006,,21445.011076115006
3318,2,ª§,§,0.5,0.5,0.5,3871352,42325.397184388756,,3829026.6028156113
3319,2,§,§,1.0,1.0,1.0,377353,12050.075060166675,,365302.92493983335
3320,2,§,§,1.0,1.0,1.0,78826,42269.826076501369,,36556.173923498631
3321,2,§,§,1.0,1.0,1.0,773510,62439.016199351419,,711070.9838006486
3322,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,341454,42293.469562497077,,299160.53043750289
3325,2,£©ª§,§,0.25,0.25,0.25,2414450,42273.262436411525,,2372176.7375635887
3326,2,§©£§,§,0.25,0.25,0.33333333333333326,273578,42448.683018561926,,231129.31698143808
3327,2,§,§,1.0,1.0,1.0,34,42342.742188367964,,42308.742188367964
3328,2,§,§,1.0,1.0,1.0,14,42781.855792330862,,42767.855792330862
3329,2,§,§,1.0,1.0,1.0,21633,62187.22803390312,,40554.22803390312
3330,2,§,§,1.0,1.0,1.0,44,45501.630391719795,,45457.630391719795
3332,2,§,§,1.0,1.0,1.0,1101828,62512.421924503367,,1039315.5780754966
3333,2,©§,§,0.5,0.5,0.5,430941,60107.26617321193,,370833.73382678808
3335,2,ª§,§,0.5,0.5,0.5,602233,43722.523805660116,,558510.47619433992
3337,2,§,§,1.0,1.0,1.0,2778305,43703.984991509838,,2734601.0150084901
3339,2,§,§,1.0,1.0,1.0,66063,42177.289165569957,,23885.710834430043
3340,2,§,§,1.0,1.0,1.0,2470,43362.210739900715,,40892.210739900715
3341,2,§,§,1.0,1.0,1.0,16742,59132.560969638063,,42390.560969638063
3342,2,ª§,§,0.5,0.5,0.5,165378,43625.069605745579,,121752.93039425442
3345,2,©§,©§,1.0,1.0,1.0,60035,78366.92519323653,,18331.92519323653
3346,2,©ª©§,©§,0.5,0.5,0.6666666666666666,716783,81943.232900784293,,634839.76709921565
3347,2,§,,0.0,0.0,0.0,782,0,,782.0
3348,2,ª©ª§,§,0.25,0.25,0.33333333333333326,2331813,42204.411323735039,,2289608.588676265
3350,2,§,§,1.0,1.0,1.0,373,42257.948420875255,,41884.948420875255
3352,2,§,§,1.0,1.0,1.0,671691,58683.845505134661,,613007.15449486533
3353,2,§,§,1.0,1.0,1.0,591970,42277.27907873394,,549692.72092126601
3354,2,©§,©§,1.0,1.0,1.0,2592869,406930.567140695,,2185938.4328593048
3355,2,§,§,1.0,1.0,1.0,165837,42199.678395309973,,123637.32160469002
3356,2,§,§,1.0,1.0,1.0,67115,42597.304829099921,,24517.695170900079
3359,2,©§,©§,1.0,1.0,1.0,154173,78943.819602462405,,75229.180397537595
3361,2,§,§,1.0,1.0,1.0,81984,61921.821365591895,,20062.178634408105
3363,2,§,§,1.0,1.0,1.0,2983,42185.806018891686,,39202.806018891686
3364,2,ª§,©§,0.5,0.5,0.33333333333333326,2693,581731.55879001005,,579038.55879001005
3365,2,§,§,1.0,1.0,1.0,11,43534.554616344409,,43523.554616344409
3366,2,©ªª©§,©§,0.4,0.4,0.6666666666666666,925313,60318.310655327994,,864994.68934467202
3367,2,§§,§,0.5,0.5,1.0,1161,42257.881930182179,,41096.881930182179
3368,2,§,§,1.0,1.0,1.0,62170,43745.991998010446,,18424.008001989554
3369,2,§,§,1.0,1.0,1.0,19,45036.642841239038,,45017.642841239038
3370,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,365281,42324.109682786533,,322956.89031721349
3371,2,ª§,§,0.5,0.5,0.5,516579,43443.945935512093,,473135.05406448792
3374,2,§,§,1.0,1.0,1.0,4606,42256.268019723058,,37650.268019723058
3375,2,§,§,1.0,1.0,1.0,2174,42288.53716199279,,40114.53716199279
3377,2,§,§,1.0,1.0,1.0,31216,42281.730932865561,,11065.730932865561
3378,2,§,§,1.0,1.0,1.0,9,61128.641798714176,,61119.641798714176
3379,2,§,§,1.0,1.0,1.0,929781,61082.098313563481,,868698.9016864365
3380,2,§,§,1.0,1.0,1.0,3495,42564.479582851767,,39069.479582851767
3381,2,§,§,1.0,1.0,1.0,14649,61811.477038133999,,47162.477038133999
3383,2,§,§,1.0,1.0,1.0,5343,52212.094787100665,,46869.094787100665
3384,2,©§,©§,1.0,1.0,1.0,22550,78089.323527354994,,55539.323527354994
3385,2,©ª©§,©§,0.5,0.5,0.6666666666666666,254986,60636.045499087209,,194349.95450091281
3386,2,£§,§,0.5,0.5,0.5,584316,51790.948781788473,,532525.05121821153
3387,2,§,§,1.0,1.0,1.0,333,43347.579765120558,,43014.579765120558
3388,2,©ª©§,§,0.25,0.25,0.33333333333333326,2332653,42231.726909370882,,2290421.2730906289
3389,2,§,§,1.0,1.0,1.0,1995,42248.301225771291,,40253.301225771291
3390,2,§,§,1.0,1.0,1.0,246272,57264.275252647123,,189007.72474735288
3391,2,©§,§,0.5,0.5,0.5,1406251,42256.657896968805,,1363994.3421030312
3392,2,§,§,1.0,1.0,1.0,5325,42277.986297923897,,36952.986297923897
3393,2,§,§,1.0,1.0,1.0,1818,42300.133743325467,,40482.133743325467
3394,2,§,§,1.0,1.0,1.0,3428,42510.939463407318,,39082.939463407318
3395,2,§,§,1.0,1.0,1.0,1040000,43859.760596161577,,996140.23940383841
3396,2,§,§,1.0,1.0,1.0,12701,42257.077997256849,,29556.077997256849
3397,2,§,§,1.0,1.0,1.0,4194,43777.121731585263,,39583.121731585263
3399,2,§,§,1.0,1.0,1.0,78763,42161.603406613329,,36601.396593386671
3400,2,©§,©§,1.0,1.0,1.0,328018,82590.477485584983,,245427.52251441503
3401,2,§§,§,0.5,0.5,1.0,23302,43992.391395015657,,20690.391395015657
3402,2,§,§,1.0,1.0,1.0,95137,42300.71402573774,,52836.28597426226
3404,2,§,§,1.0,1.0,1.0,10365,42220.894971008536,,31855.894971008536
3405,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,406453,589384.8309901153,,182931.8309901153
3406,2,ª§,§,0.5,0.5,0.5,85192,43783.513905032902,,41408.486094967098
3407,2,§,§,1.0,1.0,1.0,5406,42294.05891182203,,36888.05891182203
3408,2,ª§,§,0.5,0.5,0.5,1811579,50195.160058833666,,1761383.8399411663
3410,2,£§,§,0.5,0.5,0.5,2223799,43160.916211232448,,2180638.0837887675
3411,2,§,§,1.0,1.0,1.0,113980,42292.148815548317,,71687.851184451691
3412,2,§,§,1.0,1.0,1.0,84354,42288.552273513946,,42065.447726486054
3413,2,ª§,§,0.5,0.5,0.5,489132,42173.568709062129,,446958.43129093788
3414,2,§,§,1.0,1.0,1.0,17,42214.372838478979,,42197.372838478979
3415,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,7762,42232.969076409638,,34470.969076409638
3417,2,§,§,1.0,1.0,1.0,3353,42224.61240521213,,38871.61240521213
3420,2,§,§,1.0,1.0,1.0,151728,58865.087045233129,,92862.912954766871
3421,2,§,§,1.0,1.0,1.0,415,30241.868238693965,,29826.868238693965
3422,2,§,§,1.0,1.0,1.0,174512,42216.412893834611,,132295.58710616539
3423,2,ªª©§,§,0.25,0.25,0.33333333333333326,1377398,42234.093373583411,,1335163.9066264166
3424,2,ª§,§,0.5,0.5,0.5,2766188,55760.140927788409,,2710427.8590722117
3425,2,§,§,1.0,1.0,1.0,288,62241.738313005575,,61953.738313005575
3426,2,§,§,1.0,1.0,1.0,965205,37267.837017311889,,927937.16298268805
3427,2,§,§,1.0,1.0,1.0,3502,42278.23110456657,,38776.23110456657
3428,2,§,§,1.0,1.0,1.0,1820327,49600.488456123625,,1770726.5115438765
3429,2,§,§,1.0,1.0,1.0,175582,42244.076044456961,,133337.92395554302
3430,2,§,§,1.0,1.0,1.0,196536,42316.862197241644,,154219.13780275837
3431,2,©§,©§,1.0,1.0,1.0,18245,81427.352769365054,,63182.352769365054
3432,2,ª§,§,0.5,0.5,0.5,254973,49428.38334171415,,205544.61665828584
3433,2,©ª©§,©§,0.5,0.5,0.6666666666666666,371011,74894.216030104071,,296116.78396989591
3434,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,152570,42217.126157633022,,110352.87384236697
3435,2,©§,©§,1.0,1.0,1.0,440759,81714.613719567482,,359044.38628043252
3437,2,§,§,1.0,1.0,1.0,234521,43458.078230094216,,191062.92176990578
3438,2,§,§,1.0,1.0,1.0,693932,43085.775683452164,,650846.22431654786
3441,2,§,§,1.0,1.0,1.0,15,18142.765359299075,,18127.765359299075
3445,2,§,§,1.0,1.0,1.0,71860,42170.878858296928,,29689.121141703072
3446,2,§,§,1.0,1.0,1.0,150491,42616.248632017101,,107874.7513679829
3447,2,§§,§,0.5,0.5,1.0,90635,43207.078886050091,,47427.921113949909
3450,2,ª©§©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2950800,42263.28581014643,,2908536.7141898535
3451,2,©§,©§,1.0,1.0,1.0,3840,8467.7559895043378,,4627.7559895043378
3452,2,§,§,1.0,1.0,1.0,7,43978.431371774677,,43971.431371774677
3453,2,©§,©§,1.0,1.0,1.0,189575,82386.109273514245,,107188.89072648576
3455,2,§,§,1.0,1.0,1.0,106,42321.640460230163,,42215.640460230163
3456,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,250281,80777.339753889159,,169503.66024611084
3457,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2299692,42995.559902169822,,2256696.4400978303
3459,2,©§,©§,1.0,1.0,1.0,256390,41395.65782315722,,214994.34217684279
3460,2,§,§,1.0,1.0,1.0,27,12163.707654627427,,12136.707654627427
3461,2,§,§,1.0,1.0,1.0,12202,42387.973993482585,,30185.973993482585
3463,2,§,§,1.0,1.0,1.0,2982,42566.259720043563,,39584.259720043563
3464,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,622745,42212.166556390664,,580532.8334436093
3466,2,§,§,1.0,1.0,1.0,9460,43175.622743618376,,33715.622743618376
3467,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,1293428,50141.441623439619,,1243286.5583765605
3468,2,©§,©§,1.0,1.0,1.0,82733,82345.906582639262,,387.09341736073839
3469,2,§,§,1.0,1.0,1.0,704718,42239.291736859981,,662478.70826314006
3470,2,§,§,1.0,1.0,1.0,46,45742.027492523099,,45696.027492523099
3471,2,§,§,1.0,1.0,1.0,482,50962.226917159314,,50480.226917159314
3472,2,ª§,§,0.5,0.5,0.5,615392,62358.526193083038,,553033.47380691697
3473,2,§,§,1.0,1.0,1.0,474,42514.040347547882,,42040.040347547882
3474,2,§,§,1.0,1.0,1.0,1778,42388.451517551017,,40610.451517551017
3476,2,©§,©§,1.0,1.0,1.0,534,75185.375752763939,,74651.375752763939
3477,2,§,§,1.0,1.0,1.0,1985,42317.412256611606,,40332.412256611606
3478,2,§,,0.0,0.0,0.0,0,0,,0.0
3479,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,581208,43543.40694543573,,537664.59305456432
